item_no,item,unit,category,city,price,month,year,month_year,year_label
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,96.92,9,2023,2023-09,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,94.7,10,2023,2023-10,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,93.37,11,2023,2023-11,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,102.89,12,2023,2023-12,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,108.97,1,2024,2024-01,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,138.935,2,2024,2024-02,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,168.9,3,2024,2024-03,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,146.3,4,2024,2024-04,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,120.52,5,2024,2024-05,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,138.95,6,2024,2024-06,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,133.83,7,2024,2024-07,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,124.97,8,2024,2024-08,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,112.04,9,2024,2024-09,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,104.82,10,2024,2024-10,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,109.96,11,2024,2024-11,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,113.82,12,2024,2024-12,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,117.31,1,2025,2025-01,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,159.3,2,2025,2025-02,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,191.36,3,2025,2025-03,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,143.54,4,2025,2025-04,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,128.91,5,2025,2025-05,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,142.58,6,2025,2025-06,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,142.58,7,2025,2025-07,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,121.22,8,2025,2025-08,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,112.18,9,2025,2025-09,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,108.73,10,2025,2025-10,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,112.56,11,2025,2025-11,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,117.36,12,2025,2025-12,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,122.82,1,2026,2026-01,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,175.56,2,2026,2026-02,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Karachi,175.16,3,2026,2026-03,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,184.8,4,2023,2023-04,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,193.1,5,2023,2023-05,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,237.92,6,2023,2023-06,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,156.26,7,2023,2023-07,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,138.91,8,2023,2023-08,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,130.5,9,2023,2023-09,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,119.56,10,2023,2023-10,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,112.92,11,2023,2023-11,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,112.92,12,2023,2023-12,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,103.08,1,2024,2024-01,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,113.91,2,2024,2024-02,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,124.74,3,2024,2024-03,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,143.26,4,2024,2024-04,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,150.0,5,2024,2024-05,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,150.0,6,2024,2024-06,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,150.0,7,2024,2024-07,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,144.99,8,2024,2024-08,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,126.58,9,2024,2024-09,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,123.72,10,2024,2024-10,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,112.92,11,2024,2024-11,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,112.92,12,2024,2024-12,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,112.92,1,2025,2025-01,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,112.92,2,2025,2025-02,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,145.02,3,2025,2025-03,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,153.27,4,2025,2025-04,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,179.26,5,2025,2025-05,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,165.1,6,2025,2025-06,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,165.1,7,2025,2025-07,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,165.1,8,2025,2025-08,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,165.1,9,2025,2025-09,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,126.75,10,2025,2025-10,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,100.0,11,2025,2025-11,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,103.44,12,2025,2025-12,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,114.47,1,2026,2026-01,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,131.04,2,2026,2026-02,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Khuzdar,177.41,3,2026,2026-03,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,234.36,4,2023,2023-04,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,253.61,5,2023,2023-05,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,184.24,6,2023,2023-06,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,120.8,7,2023,2023-07,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,127.41,8,2023,2023-08,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,132.49,9,2023,2023-09,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,125.08,10,2023,2023-10,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,98.78,11,2023,2023-11,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,108.17,12,2023,2023-12,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,117.42,1,2024,2024-01,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,148.23,2,2024,2024-02,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,179.04,3,2024,2024-03,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,163.49,4,2024,2024-04,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,143.18,5,2024,2024-05,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,152.43,6,2024,2024-06,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,151.05,7,2024,2024-07,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,131.28,8,2024,2024-08,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,123.89,9,2024,2024-09,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,120.38,10,2024,2024-10,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,107.28,11,2024,2024-11,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,122.15,12,2024,2024-12,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,129.78,1,2025,2025-01,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,176.18,2,2025,2025-02,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,226.3,3,2025,2025-03,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,194.59,4,2025,2025-04,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,201.89,5,2025,2025-05,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,165.3,6,2025,2025-06,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,165.3,7,2025,2025-07,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,155.75,8,2025,2025-08,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,143.16,9,2025,2025-09,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,128.78,10,2025,2025-10,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,137.96,11,2025,2025-11,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,141.79,12,2025,2025-12,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,143.64,1,2026,2026-01,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,195.09,2,2026,2026-02,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Lahore,225.78,3,2026,2026-03,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,175.38,4,2023,2023-04,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,201.26,5,2023,2023-05,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,168.3,6,2023,2023-06,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,109.29,7,2023,2023-07,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,108.88,8,2023,2023-08,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,102.74,9,2023,2023-09,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,83.66,10,2023,2023-10,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,87.9,11,2023,2023-11,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,96.55,12,2023,2023-12,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,100.0,1,2024,2024-01,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,111.755,2,2024,2024-02,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,123.51,3,2024,2024-03,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,98.46,4,2024,2024-04,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,86.69,5,2024,2024-05,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,111.22,6,2024,2024-06,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,98.89,7,2024,2024-07,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,112.71,8,2024,2024-08,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,99.32,9,2024,2024-09,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,87.47,10,2024,2024-10,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,75.54,11,2024,2024-11,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,81.21,12,2024,2024-12,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,91.46,1,2025,2025-01,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,101.53,2,2025,2025-02,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,124.63,3,2025,2025-03,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,118.76,4,2025,2025-04,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,104.66,5,2025,2025-05,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,126.51,6,2025,2025-06,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,126.51,7,2025,2025-07,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,102.73,8,2025,2025-08,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,91.12,9,2025,2025-09,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,84.16,10,2025,2025-10,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,92.83,11,2025,2025-11,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,89.44,12,2025,2025-12,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,95.04,1,2026,2026-01,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,101.19,2,2026,2026-02,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Larkana,129.71,3,2026,2026-03,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,312.59,4,2023,2023-04,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,339.73,5,2023,2023-05,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,266.72,6,2023,2023-06,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,164.07,7,2023,2023-07,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,148.22,8,2023,2023-08,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,148.82,9,2023,2023-09,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,133.33,10,2023,2023-10,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,130.89,11,2023,2023-11,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,143.26,12,2023,2023-12,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,143.26,1,2024,2024-01,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,192.95,2,2024,2024-02,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,242.64,3,2024,2024-03,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,206.67,4,2024,2024-04,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,192.38,5,2024,2024-05,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,210.88,6,2024,2024-06,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,217.78,7,2024,2024-07,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,172.47,8,2024,2024-08,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,163.79,9,2024,2024-09,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,149.15,10,2024,2024-10,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,146.43,11,2024,2024-11,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,146.43,12,2024,2024-12,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,158.47,1,2025,2025-01,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,227.07,2,2025,2025-02,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,297.17,3,2025,2025-03,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,252.84,4,2025,2025-04,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,276.08,5,2025,2025-05,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,235.09,6,2025,2025-06,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,235.09,7,2025,2025-07,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,184.32,8,2025,2025-08,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,177.41,9,2025,2025-09,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,164.85,10,2025,2025-10,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,156.97,11,2025,2025-11,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,156.97,12,2025,2025-12,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,165.33,1,2026,2026-01,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,242.53,2,2026,2026-02,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Multan,297.56,3,2026,2026-03,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,270.34,4,2023,2023-04,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,257.66,5,2023,2023-05,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,211.3,6,2023,2023-06,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,171.68,7,2023,2023-07,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,162.64,8,2023,2023-08,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,154.3,9,2023,2023-09,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,132.12,10,2023,2023-10,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,113.22,11,2023,2023-11,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,118.85,12,2023,2023-12,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,121.64,1,2024,2024-01,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,156.71,2,2024,2024-02,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,191.78,3,2024,2024-03,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,193.94,4,2024,2024-04,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,174.04,5,2024,2024-05,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,185.66,6,2024,2024-06,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,189.07,7,2024,2024-07,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,163.25,8,2024,2024-08,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,141.87,9,2024,2024-09,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,134.72,10,2024,2024-10,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,132.43,11,2024,2024-11,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,127.38,12,2024,2024-12,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,124.43,1,2025,2025-01,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,157.46,2,2025,2025-02,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,212.92,3,2025,2025-03,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,200.56,4,2025,2025-04,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,193.4,5,2025,2025-05,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,192.31,6,2025,2025-06,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,192.31,7,2025,2025-07,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,180.93,8,2025,2025-08,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,159.74,9,2025,2025-09,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,142.0,10,2025,2025-10,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,131.88,11,2025,2025-11,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,131.59,12,2025,2025-12,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,131.59,1,2026,2026-01,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,172.93,2,2026,2026-02,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Peshawar,240.64,3,2026,2026-03,Year3
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Quetta,177.19,4,2023,2023-04,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Quetta,198.88,5,2023,2023-05,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Quetta,162.82,6,2023,2023-06,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Quetta,134.52,7,2023,2023-07,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Quetta,142.85,8,2023,2023-08,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Quetta,126.17,9,2023,2023-09,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Quetta,106.89,10,2023,2023-10,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Quetta,100.52,11,2023,2023-11,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Quetta,93.52,12,2023,2023-12,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Quetta,101.56,1,2024,2024-01,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Quetta,112.94,2,2024,2024-02,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Quetta,124.32,3,2024,2024-03,Year1
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Quetta,110.59,4,2024,2024-04,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Quetta,108.48,5,2024,2024-05,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Quetta,118.94,6,2024,2024-06,Year2
16,Bananas (Kela) Local,1 Dozen,"Fruits, Pulses & Vegetables",Quetta,115.8,7,2024,2024-07,Year2
